Unnamed: 0,temporal_dependency,parallel_activity_ratio,long_term_dependencies,activity_appearance_rate,unique_paths_ratio,process_complexity,choice_diversity,loop_intensity,sequence_predictability,concurrent_execution_rate,resource_utilization_pattern,trace_diversity,activity_frequency_balance,trace_length_consistency,activity_count_ratio,case_activity_ratio,long_term_dependency_strength,sum
0.8781209841487378,0.5032979946945334,0.9282290802559494,0.21139386848979244,0.8380696122431333,0.2884790622056098,0.3771320208650089,0.9324977412248199,0.9948076506714035,0.3716572151654334,0.49729833479955154,0.2135022905352301,0.2571961722983612,0.889769132013997,0.48101817541462183,0.8970271849549096,0.9238823835677847,0.8304034718826321,0.8380915339542936
0.9105512683116327,0.2195638510161024,0.9271867866662701,0.39194632045093647,0.9853443001115728,0.45744061489799576,0.3663509953862961,0.8823913123384963,0.8490545109816272,0.3015230770694976,0.32372557115334855,0.22757696954170112,0.4100569063469595,0.7696712457014152,0.23464669243952951,0.9379300974459716,0.8827044323433109,0.8143285472615447,0.8084731369650109
0.9661726965664621,0.37082027963178965,0.9270131009161313,0.23292787801842474,0.8236203077414568,0.3436555284035135,0.19696105315608958,0.9407163983176914,0.8718295902102899,0.4723088856290188,0.34426868426978546,0.4036320769418888,0.2580150310692134,0.9517378833465959,0.4743488258813405,0.9010383519916921,0.8627327102082107,0.7777057304038634,0.8195404795832825
0.8871380743098567,0.2625832805511493,0.938801658553212,0.18936476743573952,0.9119882411607687,0.27040124017334544,0.23077353621875066,0.9750943353816944,0.7671540642584775,0.41228082174578634,0.48251464195849225,0.24627430481240456,0.28984153471578117,0.9048021636749343,0.4217965922812251,0.8604688384419449,0.8532544362953407,0.9160165940782412,0.9667459403887438
0.7705542214099732,0.5028903565714339,0.8809172436789182,0.22770772990933127,0.8416608813326777,0.4636504857217875,0.30910781030946294,0.9390331825773066,0.8575557249962683,0.23836386488216066,0.2304083442183646,0.3529265954821192,0.19606958743134098,0.8504150027333932,0.20573491784047765,0.933916180418981,0.7818097389627654,0.8973696411363189,0.9331545037484884
0.8683649009934694,0.3030044727835541,0.8667056357383187,0.33947981638962804,0.7540213052550611,0.4145838265502965,0.2395967935285638,0.7826447793767907,0.8622604314621234,0.26041652878692056,0.3233891916247175,0.4647375221677983,0.4913167590760451,0.7724298384748634,0.2794598615400814,0.8501302367307573,0.9233489591424493,0.7921477249043201,0.8810867782587476
0.7716798624643827,0.40741605595497765,0.8470771886338406,0.28418157035458874,0.830741851444648,0.42008942935560256,0.2129773977989703,0.9282098944937607,0.7968581557867906,0.33816702413731364,0.5008127985725277,0.2795559186313544,0.2978556448902618,0.7807105643243026,0.2409299268754992,0.7807879261958275,0.9458168996981344,0.8194902486647081,0.8146048208322936
0.8963617869123224,0.4567280865564737,0.7586900635232546,0.20703774589633908,0.7330571862091811,0.45278056806900036,0.38362943331222976,0.7758114501914603,0.8349844529395097,0.361525341704604,0.2624261132690523,0.32713649541747464,0.3209876182049271,0.7636015838168327,0.26937323745630887,0.9802508618585845,0.8124689133962887,0.8386298407569773,0.9645166925634902
0.8038892180965539,0.30412628534946434,0.886553972776227,0.3723591218643146,0.8169483907226697,0.22762116523794837,0.4072894910695574,0.8012922319479887,0.9148309416222894,0.44572698699114466,0.3924599894137873,0.22764389099502796,0.34673231630420925,0.8906258770612394,0.21202970611932184,0.9118150493640657,0.9166352085190601,0.8207637127651326,0.7671755881363598
0.8310736213568194,0.3114535020504086,0.8286626036817626,0.4236912928122996,0.8308082646790172,0.5059836358362833,0.24305444998337378,0.9326668837745984,0.8948334244154126,0.38439490550642724,0.3325492589485308,0.33565334903621324,0.22856925670973025,0.9587662834147161,0.29921806593769545,0.7922376985660302,0.8641663017691975,0.8113883623002495,0.8254337385294667
0.7279641653639415,0.37602459365321184,0.7503354891776233,0.31808290147859425,0.9463882327414548,0.4480927894359704,0.26141048015328794,0.9635818501591428,0.844399916750395,0.21932559376715033,0.48752859119713005,0.2583166570944505,0.27588375238103774,0.7581934884819074,0.46248818057462293,0.9490353068735387,0.8823501284283963,0.8703709605077795,0.8472744390554626
0.9911392627346591,0.27404904851009887,0.9793447905389475,0.48676353348734314,0.9600962217215779,0.4692288180763826,0.20597515209462458,0.8827960994193063,0.9602971898926952,0.4409237247580162,0.27958005829489874,0.3051866883209198,0.22880963174000485,0.9076387068988199,0.4608888770174574,0.7876383485858173,0.8065828021732043,0.8375483232427736,0.9616706974242398
0.776166511559259,0.23960085425139896,0.7850454631519277,0.48762805112126073,0.9070125608688494,0.4504390824236987,0.5038356855860084,0.8552359248952759,0.7849204842015481,0.5036179012062484,0.43179240784012857,0.2506544545885008,0.4239812910075235,0.8317658693033347,0.43499504878169876,0.9803440072594788,0.7561020601088682,0.8367871425960725,0.8487645468834012
0.8027321644273324,0.3489466318424317,0.8935918587175485,0.4200568037158996,0.9815198412178612,0.4993554134889976,0.20623484187485935,0.9092802227929716,0.8405741857069714,0.45458450330342554,0.30611694172581444,0.4087026450384328,0.2967814754321463,0.9459824001733234,0.4217770579747292,0.7723587152911345,0.7448132466536956,0.9166706244745284,0.9105699188328403
0.7722105995454753,0.21718416814825162,0.8511228279293384,0.4761139312805519,0.9194751081569513,0.29111506307993695,0.216767725707965,0.8244914561748807,0.8761014236323863,0.19954546290582348,0.4125835858729053,0.42152021898257896,0.4225375434333818,0.8204943609617249,0.3468511607409034,0.8153876255966862,0.8213220857928605,0.7827517062236674,0.8306444322254234
0.7643300365449299,0.48320683002813813,0.9241301426127897,0.4609582764858352,0.8996557569115583,0.43366776379699906,0.24592378090776457,0.8563483771879504,0.8560389808183287,0.371836642394467,0.20930056904945793,0.41871293862505177,0.4647003101979933,0.9850041445611428,0.33729694230546886,0.8873496984643211,0.824534227404634,0.8020841131652674,0.802802853985541
0.9538506599039652,0.44292687571834793,0.78157444496216,0.45902712564840187,0.957139383089678,0.40611107057712315,0.24764027488134469,0.9591430805325871,0.8521313126582686,0.2441684589629402,0.4271560870634199,0.45027896196214834,0.1760439467231603,0.9992135060589572,0.2693139537085698,0.933225851858196,0.8268425887465897,0.8030366675673001,0.8138193563257206
0.8511553703052864,0.36447633150872055,0.9614955055705456,0.3300570893543303,0.8113234008297324,0.40502006608454266,0.363123218118467,0.7642010397576803,0.8437312546442002,0.47618672804674017,0.27213324327234467,0.27137102253555057,0.4847114845534141,0.8123211666231798,0.28421885801081564,0.7720427593850371,0.9309993625260538,0.9845111170613883,0.9677686192023321
0.7934323233478338,0.3132969357364738,0.9081769856190612,0.43391074856896517,0.9392165453402734,0.48247982305985704,0.4193556411225353,0.9324121315583086,0.767886870853043,0.32102036438464615,0.3724099280478028,0.43249431105473046,0.2638854621244173,0.9166594654689781,0.2518301417629578,0.9787135297116623,0.9761437285406279,0.8787106910665032,0.8569512878359452
0.7954035923276049,0.4671410619256398,0.9368314729948238,0.49220715391303277,0.8220061512997632,0.2965085748971029,0.41731486777501686,0.7411033914488439,0.8837277083797364,0.33792529653320014,0.29169269722068736,0.19850152705357807,0.4807165762583558,0.9117360959758952,0.456877650410006,0.7890251519203361,0.9374363273357952,0.8505637812119885,0.97453118118855
0.886310854614689,0.3129764481111461,0.8914505647038932,0.2656566497538252,0.9334239753798911,0.3280680609693223,0.48944050618550144,0.9645683607003699,0.7783324600757463,0.20023276908705007,0.19343763699308555,0.26067622889205366,0.45012845852712974,0.9175305109169486,0.4654029857454764,0.869472121086041,0.8240607581993848,0.8758525451432858,0.9294203876238334
0.7875392642454832,0.4821689188311653,0.8815554066708129,0.2078303629522714,0.8270394376693193,0.42452755206235077,0.2761268315618914,0.8053490712182823,0.9056041929227043,0.43241679497080887,0.4094705234225617,0.38922431811009955,0.31290855524148026,0.7670579536675307,0.3491313287221636,0.8607156571084004,0.869313827721591,0.8601282290058182,0.92665729471987
0.8690552111396915,0.3848124266127513,0.7957726824313011,0.34638625753156776,0.8438381939271778,0.5129176703948737,0.22242506905179804,0.7922034381471627,0.8491894117226462,0.41402464114301607,0.3644809088767353,0.4793614373384541,0.37913152224441515,0.9064081970711952,0.41969993712455844,0.9199138076523762,0.923890162031497,0.9989452666714943,0.7765085777224153
0.8103180692941797,0.488814215440304,0.8898106200731531,0.4527745939423901,0.8122726684465377,0.46274228463813327,0.3454186006174952,1.0,0.9291140276195705,0.2974032236489194,0.3765255380691377,0.3927603419015119,0.4195781291609453,0.8080418656234075,0.2568333732792263,0.8226974744716108,0.8838938828504548,0.7324997662832267,0.8039378883557426
0.8178827797998254,0.2299227830612295,0.7411577208884483,0.2674940037315926,0.8243390052874489,0.199846930259289,0.4883977222227963,0.794223617279061,0.8899540099720139,0.2655485331955455,0.4062089158035501,0.4620572043592685,0.25351366741392795,0.8689015383849759,0.1812672850295117,0.9420662769717119,0.853040006650366,0.8957276684696235,0.9404122349599837
0.7845006346028442,0.3653581900119792,0.716666457207759,0.3248364418341596,0.7996937808314907,0.4561912814481127,0.5002979654487588,0.9601408474926276,0.729553689365928,0.49400691838068245,0.49992221507801227,0.23364325612113884,0.3258052791287621,0.7850156789604428,0.2665808944109895,0.7379302610414639,0.9658031521301288,0.8898408062123617,0.9491275676480364
0.8145228804370466,0.2805224338558842,0.958718889701911,0.2904433238229323,0.8690707023859269,0.24927119126673755,0.46196876960901556,0.9112696530293541,0.7410302818911271,0.36620143380508724,0.20319128543791024,0.46615046592498977,0.30542148343144704,0.8565372771474039,0.31342626938485274,0.8756288239170589,0.941850354492653,0.7697671611966597,0.9034102032397108
0.8256184433001192,0.3305509499801219,0.8859624605888368,0.20347913105693444,0.8698868743223579,0.24799722910238764,0.2788337375301603,0.8504099245480936,0.825693668788288,0.37301342142459054,0.34874250074435936,0.3110396969343636,0.4076413009427501,0.7660282939841493,0.4484566300410807,0.9389780032658549,0.961876605033982,0.8040226585355403,0.8624896369205814
0.8323828293041933,0.22732270199401622,0.9215919410908706,0.3564530622584691,0.8947653291945664,0.4834210494194836,0.35440512764595805,0.8342346754061993,0.8750870478815954,0.2618509640938678,0.4564632618275548,0.25440996504457314,0.2649290743607489,0.9650395641204069,0.2805508268329782,0.8321843964545563,0.921144765762216,0.925138030743318,0.8375919586990435
0.9280536523734368,0.29312088330959174,0.8616619417275743,0.4799858421284924,0.7365061158514411,0.21268732077925256,0.48128203026902067,0.9366728802270746,0.879645187715916,0.4020215957116208,0.2735213871321866,0.36120742083481194,0.24719329918491836,0.7725397023444562,0.2899861621068731,0.7680543137245762,0.7734434375320478,0.7955065332333656,0.8378990822911803
0.7823023330908744,0.21570676201255803,0.9009558699778263,0.4990059970244082,0.8704137710886463,0.4195949419046068,0.45718378673759114,0.852537803354241,0.9373635582822061,0.49618912860917774,0.4621178728115699,0.23311444621154342,0.19597743333410383,0.9282277353589249,0.4850757547812305,0.7974994165142903,0.7675744277915402,0.8292238557972691,0.8575612841369987
0.8134323892860913,0.3320932521602355,0.8766806849859802,0.26102917421772304,0.7843540429102163,0.41386757195503526,0.45561948869774616,0.97500750141312,0.9649856101447891,0.22665506285763318,0.2559722345666689,0.38163054143546027,0.47698038539029797,0.93376805494399,0.20326493028015857,0.9188036812658849,0.8605283374966594,0.9012024503647265,0.9485869471965361
0.7972600627150449,0.3829411386578658,0.8653605803286872,0.22081467524513382,0.8869696480377369,0.23842768234504266,0.5351426412820417,0.8076174812994914,0.8370471615643404,0.2510205035067717,0.2826931275624414,0.229767276615765,0.4081792788416097,0.9431785283782737,0.4477057189222631,0.9167314038153775,0.8212009183642933,0.9137682313631785,0.77846703793249
0.7885634445376547,0.2625480055790524,0.8905928978424311,0.29931203463542505,0.9167372207556801,0.37807184823895307,0.3782111583344327,0.923421579656671,0.8609096387661461,0.5118214432737834,0.2536693655511953,0.22064081486399933,0.3525286531709066,0.9369679617898576,0.38558538769653455,0.945484519949066,0.7363857780901764,0.8027603717895667,0.9428487429251255
0.8029656078091933,0.3853951595513399,0.7530544818291596,0.428481126449704,0.7991815248600322,0.43704286038073736,0.2644150959399157,0.7689363705375138,0.728286961440545,0.4177544376213083,0.4062192748208,0.35931646806615986,0.3180688234918781,0.8558046300115951,0.4911277519796053,0.7205651468384713,0.7943265276134318,0.8256710088612728,0.9379065270154904
0.9244997436875523,0.2284207669023761,0.7810892782953601,0.4983462624489039,0.7700053132705448,0.33846873137737943,0.33772553122876947,0.8039723366109209,0.9178164078663833,0.32482124814544727,0.24016211022136222,0.22967467904541244,0.31047200674736514,0.7885704930837156,0.5021094081727221,0.7453159849571445,0.9365304968229733,0.8208493529939085,0.9403580322265765
0.9038596170226743,0.27085944812845986,0.7784305876867587,0.49327613981797835,0.9175217766159863,0.3198067282458899,0.40112068797135186,0.8335759187887726,0.8305012306995637,0.19731466932107097,0.3362463323775671,0.4115472776865656,0.2532184788520566,0.7571970568235863,0.41884458796791013,0.8156711920101888,0.7875182702606872,0.9534865578355386,0.7114197597019467
0.9942209786721364,0.25332006414637814,0.9077493776138754,0.4507120635639999,0.9545395587518275,0.25047643331318703,0.29222521033497445,0.9885324962914067,1.0,0.3541859713071976,0.28282421081196163,0.3806788514213123,0.4617745861695643,0.7735223463912014,0.22678480355675568,0.9098172772069896,0.9192137170489495,0.9250429900189362,0.9097465496134702
0.7935092657067547,0.5007722336515815,0.8706231855544789,0.44929813553175313,0.7476726325661885,0.3286335699709231,0.35372165885717244,0.8341453846144095,0.8717098457924125,0.4071434211316225,0.4426964099297001,0.213039212349354,0.3640345977547758,0.8587379473849681,0.3596618045482223,0.8847682365135401,0.9086943355578079,0.8129763731639744,0.9610696293085956
0.8323194680399327,0.24611173280914886,0.7964145294287583,0.5253807887884453,0.8036765030749546,0.2710476718770607,0.2946365273759272,0.9297697635611767,0.8228297186746519,0.4969015936406172,0.35804469733736494,0.2440899553725783,0.3659668734588329,0.8995713561720778,0.4641244645352,0.7515630264671341,0.9763470434866921,0.8895223249241527,0.8664648081291596
0.7354054773824387,0.42580396258784065,0.7990484747679852,0.25048426622705827,0.8707525783735715,0.4010867375407511,0.23607741381890354,0.9641276219063103,0.8770434108583876,0.35113140660769,0.22018764501802082,0.41201166836247605,0.3175333600244742,0.8652330184227138,0.333238887093625,0.835014724921731,0.8409099746456087,0.8060796022298269,0.8329300173671761
0.8866476578258167,0.48255885341283455,0.8983760022637527,0.28977807756059226,0.7773021684697577,0.4278476862695352,0.3854063605076429,0.859200195823931,0.7609597105969579,0.5029906834021867,0.3697498493361427,0.44825210625581163,0.39707959554081995,0.9432573482979659,0.4465839880503335,0.832625466377583,0.8510087850970334,0.809825408237851,0.865510431619922
0.9603136089058545,0.23382375588367363,0.942664058811015,0.2896182492806438,0.9812776800993246,0.408373633822,0.441787815918613,0.7734138730356089,0.8438998143374213,0.31536264032430544,0.4436131489015364,0.3901679601948598,0.3406771717997149,0.9647951805753135,0.5004473873686318,0.9716283030452261,0.9979672585897245,0.8283431172565789,0.8375888649153925
0.8148895109272472,0.3617681924601721,0.8985932475356825,0.33620330327689446,0.7788582861968609,0.28696173584178875,0.4473554795399231,0.9552692377294192,0.9726589702483448,0.46782818823456696,0.4663865905463815,0.3692220365714882,0.43763387636231205,0.9467442294768957,0.3753775972487233,0.8226940932149176,0.8694334659681691,0.8106697679042532,0.9173880416935498
0.7621963509622002,0.31356446531543053,0.8693478265297777,0.33371969347044117,0.8516465522502691,0.463958150139882,0.33556107065900775,0.9326778178393316,0.8882461692453529,0.41864903395440495,0.4307451136444232,0.3524944528274008,0.2946674593265984,0.9771037108859297,0.23379331909639242,0.9459896129858925,0.8608265293091717,0.9350701679407815,0.838596489254012
0.7997596145154194,0.38256840408577625,0.854722546320922,0.4202127765840941,0.8491948790388627,0.1919239060675814,0.33467598866776893,0.8407110606282694,0.7746240549448209,0.4068363640719189,0.3204130529945546,0.19538465224410168,0.353397816267118,0.8412899560068994,0.26416089706246226,0.9198498088028121,0.781588336957824,0.7993248152510615,0.8284980520784836
0.7836404569601906,0.3519311342418975,0.7970229676620648,0.41301978537670203,0.9322372282675324,0.45359095299916546,0.42133288677002334,0.9030536679198802,0.7558804132195754,0.19949560699157753,0.35730248984219304,0.4488117581720569,0.19130436993566627,0.9518401866146533,0.4403578183136286,0.8763731249051762,0.811091827661543,0.7801362509562193,0.8749710181702699
0.8256242847597155,0.4096478033455412,0.9576260901896836,0.447367877066779,0.8948725444053117,0.42794077348307497,0.37878302518772244,0.8982259413772391,0.9748895377248177,0.24623263815151777,0.24865872705588432,0.2631066206147967,0.2783442940964212,0.7509444707903388,0.2269792507584504,0.8706223387633221,0.8895245644821839,0.9384101235506754,0.9128342686436194
0.9872874328578329,0.3893832007016248,0.8183810373958103,0.4070253626669538,0.8888324687471899,0.46332108461730803,0.40448443029288456,0.8089328361755261,0.8131971407387424,0.3206234557239155,0.25338950112296166,0.36312519695456597,0.240582208064502,0.838477369749857,0.32826666251699527,0.8148028174707639,0.9639245807255917,0.8389606967334855,0.8588304050181619
0.8179257130279417,0.31158437915883663,0.8637976286655876,0.45957515744267796,0.8951094765517154,0.16776703517186187,0.23751737708797044,0.8350118887766204,0.7395517798098846,0.21736480435002867,0.31431985337083646,0.2834104768528567,0.48838843343275706,0.7585534706624032,0.4920576242917745,0.9288566096321371,0.8202194570477305,0.816536489593978,0.826705415482806
0.9620352906649551,0.5037341493704856,0.9007262187572886,0.23920159977483604,0.8952328865179168,0.22384999953793502,0.3896376867039613,0.8051662719702741,0.9751287223049916,0.4175266018602545,0.23375243182074082,0.40476659419655986,0.3591411886308138,0.8979310265373819,0.47037531337592814,0.7726089000819741,0.9834249295212992,0.8699568951043303,0.7562035972568064
0.714672036211024,0.2218881232064133,0.7780444469348767,0.3334113658126514,0.9514966618534773,0.48540460088248216,0.4390759409211205,0.9629107884571038,0.820718799566247,0.21197506305189798,0.47767463731248055,0.35344564849604504,0.36445486512235803,0.8313680315480125,0.22686543602061743,0.8889448811688058,0.9648602827086715,0.9388921793507249,0.924177756563429
0.989031455754728,0.23876443555844357,0.9283295983187371,0.30900712128199037,0.894487193391046,0.38760798381838046,0.4336751009339044,0.8942306481225863,0.8643004464820747,0.2567933484680657,0.24681746326116955,0.399356507805974,0.3689118377523004,0.9565486414848643,0.21821060315361823,0.9479955556001529,0.9486713638551796,0.915127012252824,0.9215065878597166
0.7944441640866342,0.28549891748795914,0.9141741271924088,0.32865579099635767,0.7931209960018848,0.4615914245161094,0.2880148096619739,0.7709139199209054,0.8034902603348468,0.44002769906332867,0.24212349288391194,0.41122345919990716,0.47666923845850767,0.8552808153322732,0.3770725961882564,0.7949931949471776,0.7706406671595537,0.9261403290466766,0.8375457235221795
0.8133284883150346,0.3126898798060999,0.8793116541852262,0.49739082643266774,0.9003917496359111,0.2392536498990724,0.38115797211181884,0.9650407368751471,0.9301724951434704,0.44108551942686686,0.37403717584615304,0.301396444738773,0.2489648005454379,0.9225464941005271,0.2972558965499722,0.84299700053836,0.9825338248375951,0.9309591117602553,0.790943621686156
